,player,passed_at_net,net_pts,passing_shot
0,Caroline Wozniacki,14,57,24.561403508771928
1,Alize Cornet,15,69,21.73913043478261
2,Sara Errani,8,41,19.51219512195122
3,Eugenie Bouchard,9,59,15.254237288135593
4,Angelique Kerber,8,54,14.814814814814813
5,Agnieszka Radwanska,6,44,13.636363636363635
6,Ana Ivanovic,16,125,12.8
7,Petra Kvitova,6,62,9.67741935483871
8,Garbine Muguruza,5,86,5.813953488372093
9,Serena Williams,3,60,5.0
