,player,passed_at_net,net_pts,passing_shot
0,Ivo Karlovic,14,56,25.0
1,Nick Kyrgios,7,28,25.0
2,Stefan Edberg,8,39,20.51282051282051
3,Alex De Minaur,8,42,19.047619047619047
4,Andy Roddick,5,29,17.24137931034483
5,Jannik Sinner,4,42,9.523809523809524
6,Hubert Hurkacz,7,85,8.235294117647058
7,Andre Agassi,4,61,6.557377049180328
8,Stefanos Tsitsipas,2,37,5.405405405405405
9,Daniel Evans,1,26,3.8461538461538463
