,player,passed_at_net,net_pts,passing_shot
0,Stefanos Tsitsipas,13,55,23.636363636363637
1,Jan Lennard Struff,6,27,22.22222222222222
2,Casper Ruud,10,46,21.73913043478261
3,Holger Rune,11,59,18.64406779661017
4,Grigor Dimitrov,6,36,16.666666666666664
5,Roberto Bautista Agut,4,24,16.666666666666664
6,Novak Djokovic,10,68,14.705882352941178
7,Hubert Hurkacz,8,71,11.267605633802818
8,Alex De Minaur,3,31,9.67741935483871
9,Jannik Sinner,3,33,9.090909090909092
