,player,pts_won,net_pts,net_efficiency
0,Iga Swiatek,123,160,76.875
1,Jasmine Paolini,161,218,73.85321100917432
2,Marta Kostyuk,70,95,73.68421052631578
3,Karolina Muchova,96,134,71.64179104477611
4,Bianca Andreescu,151,213,70.89201877934272
5,Aryna Sabalenka,74,110,67.27272727272727
6,Coco Gauff,82,122,67.21311475409836
7,Victoria Azarenka,62,95,65.26315789473685
8,Elena Rybakina,108,180,60.0
9,Jessica Pegula,85,155,54.83870967741935
