,player,pts_won,net_pts,net_efficiency
0,Kiki Bertens,35,43,81.3953488372093
1,Anett Kontaveit,8,10,80.0
2,Anastasia Pavlyuchenkova,8,11,72.72727272727273
3,Julia Goerges,8,11,72.72727272727273
4,Vera Zvonareva,8,11,72.72727272727273
5,Katie Boulter,7,10,70.0
6,Aryna Sabalenka,22,33,66.66666666666666
7,Ekaterina Alexandrova,14,21,66.66666666666666
8,Elena Rybakina,8,15,53.333333333333336
9,Veronika Kudermetova,17,34,50.0
10,Tereza Martincova,3,12,25.0
