,player,pts_won,net_pts,net_efficiency
0,Tommy Paul,42,54,77.77777777777779
1,Holger Rune,43,57,75.43859649122807
2,Stefanos Tsitsipas,52,70,74.28571428571429
3,Novak Djokovic,45,61,73.77049180327869
4,Gilles Simon,43,60,71.66666666666667
5,Taylor Fritz,22,32,68.75
6,Maxime Cressy,68,99,68.68686868686868
7,Alex De Minaur,43,66,65.15151515151516
8,Frances Tiafoe,19,32,59.375
9,Casper Ruud,17,34,50.0
