,player,pts_won,net_pts,net_efficiency
0,Alex Michelsen,47,58,81.03448275862068
1,Novak Djokovic,111,139,79.85611510791367
2,Tommy Paul,50,64,78.125
3,Lorenzo Musetti,64,85,75.29411764705883
4,Matteo Berrettini,70,95,73.68421052631578
5,Carlos Alcaraz,63,90,70.0
6,Daniil Medvedev,48,70,68.57142857142857
7,Jannik Sinner,73,108,67.5925925925926
8,Giovanni Mpetshi Perricard,82,126,65.07936507936508
9,Hubert Hurkacz,77,123,62.601626016260155
