,player,pts_won,net_pts,net_efficiency
0,Marco Cecchinato,47,57,82.45614035087719
1,Rafael Nadal,66,85,77.64705882352942
2,Stefanos Tsitsipas,67,90,74.44444444444444
3,Carlos Alcaraz,64,87,73.5632183908046
4,Hubert Hurkacz,91,125,72.8
5,Marin Cilic,52,73,71.23287671232876
6,Alexander Zverev,45,65,69.23076923076923
7,Gilles Simon,58,84,69.04761904761905
8,Casper Ruud,57,83,68.67469879518072
9,Daniil Medvedev,33,57,57.89473684210527
