,player,pts_won,net_pts,net_efficiency
0,Jannik Sinner,134,169,79.28994082840237
1,Daniil Medvedev,98,129,75.96899224806202
2,Hubert Hurkacz,121,160,75.625
3,Jesper De Jong,75,101,74.25742574257426
4,Novak Djokovic,65,88,73.86363636363636
5,Max Purcell,84,114,73.68421052631578
6,Alexander Zverev,106,144,73.61111111111111
7,Andrey Rublev,53,72,73.61111111111111
8,Cameron Norrie,74,104,71.15384615384616
9,Jan Lennard Struff,54,79,68.35443037974683
10,Adrian Mannarino,44,72,61.111111111111114
