,player,pts_won,net_pts,net_efficiency
0,Tommy Paul,35,43,81.3953488372093
1,Carlos Alcaraz,65,80,81.25
2,Ilya Ivashka,43,59,72.88135593220339
3,Holger Rune,37,52,71.15384615384616
4,Adrian Mannarino,30,43,69.76744186046511
5,Felix Auger Aliassime,30,43,69.76744186046511
6,Tomas Martin Etcheverry,29,42,69.04761904761905
7,Frances Tiafoe,35,52,67.3076923076923
8,Daniil Medvedev,49,73,67.12328767123287
9,Hubert Hurkacz,32,48,66.66666666666666
