,player,pts_won,net_pts,net_efficiency
0,Andy Murray,134,177,75.70621468926554
1,Novak Djokovic,104,140,74.28571428571429
2,Stan Wawrinka,48,65,73.84615384615385
3,Roger Federer,143,203,70.44334975369459
4,Rafael Nadal,102,148,68.91891891891892
5,Gael Monfils,39,57,68.42105263157895
6,Nikolay Davydenko,45,68,66.17647058823529
7,Daniil Medvedev,37,56,66.07142857142857
8,Tomas Berdych,40,62,64.51612903225806
9,Jakub Mensik,37,58,63.793103448275865
