Winner,Hard
Fruhvirtova L.,5
Linette M.,4
Podoroska N.,3
Swan K.,3
Bouchard E.,2
Gracheva V.,2
Hibino N.,2
Marino R.,2
Gasanova A.,1
Kawa K.,1
Maria T.,1
Peterson R.,1
Selekhmeteva O.,1
Thandi K.,1
Wang Q.,1
Zhao C.,1
