Winner,Hard
Swiatek I.,6
Sakkari M.,5
Halep S.,4
Badosa P.,4
Martic P.,4
Saville D.,3
Keys M.,3
Dart H.,3
Kudermetova V.,3
Rybakina E.,3
Kalinskaya A.,2
Kerber A.,2
Kanepi K.,2
Paolini J.,2
Golubic V.,2
Kovinic D.,2
Rogers S.,2
Riske A.,2
Fernandez L.A.,2
Cirstea S.,2
Bouzkova M.,2
Vondrousova M.,2
Samsonova L.,2
Raducanu E.,1
Alexandrova E.,1
Sasnovich A.,1
Sharma A.,1
Siniakova K.,1
Sorribes Tormo S.,1
Tauson C.,1
Tomljanovic A.,1
Van Uytvanck A.,1
Volynets K.,1
Putintseva Y.,1
Kvitova P.,1
Osaka N.,1
Kalinina A.,1
Azarenka V.,1
Doi M.,1
Frech M.,1
Garcia C.,1
Gauff C.,1
Haddad Maia B.,1
Juvan K.,1
Kasatkina D.,1
Mertens E.,1
Kontaveit A.,1
Kostyuk M.,1
Kucova K.,1
Anisimova A.,1
Li A.,1
Liu C.,1
Martincova T.,1
Zheng Q.,1
