,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,60,72,83.33333333333334
1,Tommy Paul,31,38,81.57894736842105
2,Ilya Ivashka,31,42,73.80952380952381
3,Daniil Medvedev,33,45,73.33333333333333
4,Holger Rune,30,43,69.76744186046511
5,Felix Auger Aliassime,29,42,69.04761904761905
6,Hubert Hurkacz,27,41,65.85365853658537
7,Frances Tiafoe,30,47,63.829787234042556
8,Alexander Zverev,23,39,58.97435897435898
9,Stefanos Tsitsipas,21,38,55.26315789473685
