,player,pts_won,net_pts,net_efficiency
0,Casper Ruud,13,17,76.47058823529412
1,Nicolas Almagro,13,17,76.47058823529412
2,Carlos Alcaraz,20,28,71.42857142857143
3,Gilles Simon,25,35,71.42857142857143
4,Emil Ruusuvuori,14,20,70.0
5,Philipp Kohlschreiber,19,28,67.85714285714286
6,Alexander Zverev,17,26,65.38461538461539
7,Tommy Haas,13,20,65.0
8,Arthur Fils,10,17,58.82352941176471
9,Ivan Lendl,10,18,55.55555555555556
10,Miloslav Mecir,20,46,43.47826086956522
