,player,pts_won,net_pts,net_efficiency
0,Rafael Nadal,37,48,77.08333333333334
1,Alex De Minaur,32,42,76.19047619047619
2,Lleyton Hewitt,57,76,75.0
3,Nicolas Mahut,51,68,75.0
4,Matteo Berrettini,32,43,74.4186046511628
5,Grigor Dimitrov,67,91,73.62637362637363
6,Lorenzo Musetti,43,59,72.88135593220339
7,Andy Roddick,61,98,62.244897959183675
8,Tim Henman,70,115,60.86956521739131
9,Novak Djokovic,24,43,55.81395348837209
