,player,pts_won,net_pts,net_efficiency
0,Petra Kvitova,19,23,82.6086956521739
1,Marketa Vondrousova,15,19,78.94736842105263
2,Elena Rybakina,44,57,77.19298245614034
3,Bianca Andreescu,40,53,75.47169811320755
4,Elise Mertens,15,21,71.42857142857143
5,Petra Martic,17,24,70.83333333333334
6,Maria Sakkari,17,25,68.0
7,Karolina Muchova,14,22,63.63636363636363
8,Sorana Cirstea,30,51,58.82352941176471
9,Tatjana Maria,14,27,51.85185185185185
