,player,pts_won,net_pts,net_efficiency
0,Tommy Paul,48,61,78.68852459016394
1,Novak Djokovic,77,99,77.77777777777779
2,Lorenzo Musetti,61,80,76.25
3,Matteo Berrettini,68,90,75.55555555555556
4,Carlos Alcaraz,42,56,75.0
5,Jannik Sinner,62,88,70.45454545454545
6,Daniil Medvedev,47,67,70.1492537313433
7,Tomas Machac,32,49,65.3061224489796
8,Hubert Hurkacz,56,91,61.53846153846154
9,Giovanni Mpetshi Perricard,29,54,53.70370370370371
