,player,pts_won,net_pts,net_efficiency
0,Carlos Alcaraz,86,105,81.9047619047619
1,Nick Kyrgios,22,29,75.86206896551724
2,Arthur Rinderknech,22,30,73.33333333333333
3,Daniil Medvedev,41,56,73.21428571428571
4,Jenson Brooksby,28,40,70.0
5,Casper Ruud,30,43,69.76744186046511
6,Kevin Anderson,33,48,68.75
7,Jannik Sinner,44,66,66.66666666666666
8,Hubert Hurkacz,82,125,65.60000000000001
9,Miomir Kecmanovic,18,38,47.368421052631575
