,player,pts_won,net_pts,net_efficiency
0,Maxime Cressy,122,158,77.21518987341773
1,Botic Van De Zandschulp,222,296,75.0
2,Reilly Opelka,54,73,73.97260273972603
3,Feliciano Lopez,72,98,73.46938775510205
4,Daniil Medvedev,74,101,73.26732673267327
5,Ivo Karlovic,92,126,73.01587301587301
6,Novak Djokovic,147,203,72.41379310344827
7,Jenson Brooksby,58,81,71.60493827160494
8,Stefanos Tsitsipas,64,93,68.81720430107528
9,Felix Auger Aliassime,51,80,63.74999999999999
