,player,passed_at_net,net_pts,passing_shot
0,Casper Ruud,8,45,17.77777777777778
1,Gilles Simon,5,45,11.11111111111111
2,Hubert Hurkacz,10,94,10.638297872340425
3,Marin Cilic,4,39,10.256410256410255
4,Pablo Andujar,3,31,9.67741935483871
5,Aslan Karatsev,3,36,8.333333333333332
6,Carlos Alcaraz,4,49,8.16326530612245
7,Stefanos Tsitsipas,3,52,5.769230769230769
8,Rafael Nadal,1,44,2.272727272727273
9,Alexander Zverev,0,41,0.0
