,player,pts_won,net_pts,net_efficiency
0,Jannik Sinner,75,97,77.31958762886599
1,Rafael Nadal,180,233,77.25321888412017
2,Hubert Hurkacz,200,267,74.90636704119851
3,Roger Federer,212,302,70.19867549668875
4,Novak Djokovic,239,352,67.89772727272727
5,Stefanos Tsitsipas,104,155,67.0967741935484
6,Thomas Muster,128,193,66.32124352331607
7,Holger Rune,70,106,66.0377358490566
8,Boris Becker,134,228,58.77192982456141
9,Stefan Edberg,243,419,57.995226730310264
