,player,pts_won,net_pts,net_efficiency
0,Grigor Dimitrov,139,185,75.13513513513513
1,Roger Federer,186,248,75.0
2,Novak Djokovic,209,291,71.8213058419244
3,Jo Wilfried Tsonga,84,119,70.58823529411765
4,Marat Safin,137,201,68.1592039800995
5,Tomas Berdych,80,120,66.66666666666666
6,Hubert Hurkacz,144,218,66.05504587155964
7,Alexander Zverev,84,131,64.12213740458014
8,John Isner,74,125,59.199999999999996
9,Pete Sampras,105,187,56.14973262032086
