,player,pts_won,net_pts,net_efficiency
0,Sloane Stephens,19,25,76.0
1,Barbora Strycova,31,41,75.60975609756098
2,Karolina Pliskova,25,34,73.52941176470588
3,Serena Williams,35,48,72.91666666666666
4,Elina Svitolina,23,33,69.6969696969697
5,Taylor Townsend,35,51,68.62745098039215
6,Monica Niculescu,27,42,64.28571428571429
7,Kiki Bertens,38,60,63.33333333333333
8,Andrea Petkovic,34,57,59.64912280701754
9,Coco Gauff,16,28,57.14285714285714
