,player,passed_at_net,net_pts,passing_shot
0,Greg Rusedski,17,60,28.333333333333332
1,Pete Sampras,33,138,23.91304347826087
2,Tim Henman,15,76,19.736842105263158
3,Richard Krajicek,12,63,19.047619047619047
4,Carlos Moya,20,125,16.0
5,Yevgeny Kafelnikov,9,62,14.516129032258066
6,Mark Philippoussis,12,84,14.285714285714285
7,Andre Agassi,13,99,13.131313131313133
8,Alex Corretja,12,101,11.881188118811881
9,Marcelo Rios,8,107,7.476635514018691
