Winner,Clay
Szavay A.,5
Zahlavova Strycova B.,4
Hradecka L.,3
Schnyder P.,3
Hercog P.,2
Larsson J.,2
Medina Garrigues A.,2
Tatishvili A.,2
Benesova I.,1
Castano C.,1
Cornet A.,1
Dulgheru A.,1
Hrdinova E.,1
Niculescu M.,1
Pervak K.,1
Safarova L.,1
