,player,pts_won,net_pts,net_efficiency
0,Alison Riske Amritraj,25,32,78.125
1,Petra Kvitova,49,65,75.38461538461539
2,Angelique Kerber,21,28,75.0
3,Elina Svitolina,21,29,72.41379310344827
4,Svetlana Kuznetsova,36,50,72.0
5,Garbine Muguruza,47,68,69.11764705882352
6,Agnieszka Radwanska,39,62,62.903225806451616
7,Petra Martic,18,29,62.06896551724138
8,Bernarda Pera,16,28,57.14285714285714
9,Caroline Wozniacki,22,42,52.38095238095239
