,player,pts_won,net_pts,net_efficiency
0,Caroline Wozniacki,73,90,81.11111111111111
1,Polona Hercog,36,47,76.59574468085107
2,Bianca Andreescu,41,55,74.54545454545455
3,Ashleigh Barty,57,78,73.07692307692307
4,Karolina Muchova,27,37,72.97297297297297
5,Kiki Bertens,80,113,70.79646017699115
6,Magda Linette,36,52,69.23076923076923
7,Garbine Muguruza,51,79,64.55696202531645
8,Elina Svitolina,74,116,63.793103448275865
9,Saisai Zheng,21,34,61.76470588235294
