,player,pts_won,net_pts,net_efficiency
0,Victoria Azarenka,29,40,72.5
1,Petra Kvitova,43,60,71.66666666666667
2,Serena Williams,41,58,70.6896551724138
3,Petra Martic,29,42,69.04761904761905
4,Ana Ivanovic,31,48,64.58333333333334
5,Caroline Wozniacki,28,44,63.63636363636363
6,Madison Keys,27,43,62.7906976744186
7,Bianca Andreescu,25,41,60.97560975609756
8,Agnieszka Radwanska,36,62,58.06451612903226
9,Elina Svitolina,33,64,51.5625
