,player,pts_won,net_pts,net_efficiency
0,Anett Kontaveit,26,30,86.66666666666667
1,Vera Zvonareva,23,28,82.14285714285714
2,Kiki Bertens,59,76,77.63157894736842
3,Jelena Ostapenko,16,21,76.19047619047619
4,Julia Goerges,13,18,72.22222222222221
5,Aryna Sabalenka,31,43,72.09302325581395
6,Ekaterina Alexandrova,28,39,71.7948717948718
7,Anastasia Potapova,12,21,57.14285714285714
8,Veronika Kudermetova,31,56,55.35714285714286
9,Elena Rybakina,10,19,52.63157894736842
