,player,pts_won,net_pts,net_efficiency
0,Bianca Andreescu,57,76,75.0
1,Kiki Bertens,59,82,71.95121951219512
2,Arantxa Rus,21,30,70.0
3,Bibiane Schoofs,18,27,66.66666666666666
4,Alison Riske Amritraj,53,80,66.25
5,Dalma Galfi,24,38,63.1578947368421
6,Liudmila Samsonova,50,80,62.5
7,Karolina Muchova,16,26,61.53846153846154
8,Aleksandra Krunic,15,25,60.0
9,Storm Hunter,11,22,50.0
