,player,pts_won,net_pts,net_efficiency
0,Karolina Pliskova,30,37,81.08108108108108
1,Justine Henin,31,40,77.5
2,Garbine Muguruza,67,92,72.82608695652173
3,Kristina Mladenovic,24,34,70.58823529411765
4,Caroline Wozniacki,25,37,67.56756756756756
5,Coco Gauff,26,39,66.66666666666666
6,Sorana Cirstea,24,36,66.66666666666666
7,Johanna Konta,20,33,60.60606060606061
8,Elena Rybakina,20,34,58.82352941176471
9,Petra Kvitova,28,52,53.84615384615385
