,player,passed_at_net,net_pts,passing_shot
0,Victoria Azarenka,9,65,13.846153846153847
1,Coco Gauff,6,48,12.5
2,Kiki Bertens,23,205,11.219512195121952
3,Elena Rybakina,14,125,11.200000000000001
4,Garbine Muguruza,9,88,10.227272727272728
5,Leylah Fernandez,7,69,10.144927536231885
6,Karolina Muchova,13,140,9.285714285714286
7,Naomi Osaka,4,50,8.0
8,Elina Svitolina,4,56,7.142857142857142
9,Iga Swiatek,4,67,5.970149253731343
