,player,pts_won,net_pts,net_efficiency
0,Elise Mertens,25,28,89.28571428571429
1,Magda Linette,22,26,84.61538461538461
2,Sofia Kenin,27,33,81.81818181818183
3,Ashleigh Barty,30,37,81.08108108108108
4,Garbine Muguruza,28,39,71.7948717948718
5,Qiang Wang,20,28,71.42857142857143
6,Bianca Andreescu,55,78,70.51282051282051
7,Venus Williams,37,60,61.66666666666667
8,Kiki Bertens,19,32,59.375
9,Elina Svitolina,42,77,54.54545454545454
10,Johanna Konta,13,26,50.0
