,player,passed_at_net,net_pts,passing_shot
0,Steffi Graf,30,142,21.12676056338028
1,Martina Navratilova,51,288,17.708333333333336
2,Coco Gauff,22,158,13.924050632911392
3,Caroline Wozniacki,22,164,13.414634146341465
4,Victoria Azarenka,23,182,12.637362637362637
5,Serena Williams,51,434,11.751152073732719
6,Venus Williams,24,208,11.538461538461538
7,Bianca Andreescu,34,331,10.27190332326284
8,Karolina Muchova,24,243,9.876543209876543
9,Iga Swiatek,11,139,7.913669064748201
