,player,passed_at_net,net_pts,passing_shot
0,Novak Djokovic,14,70,20.0
1,Pedro Martinez,11,66,16.666666666666664
2,Daniel Evans,8,56,14.285714285714285
3,Frances Tiafoe,10,85,11.76470588235294
4,Grigor Dimitrov,6,57,10.526315789473683
5,Reilly Opelka,6,57,10.526315789473683
6,Jannik Sinner,9,118,7.627118644067797
7,Carlos Alcaraz,4,57,7.017543859649122
8,Hubert Hurkacz,4,58,6.896551724137931
9,Ben Shelton,5,74,6.756756756756757
